country	id	cl	X1	X2	X3	X4	X5	X6	village	village_name
UZBEKISTAN	590597	3	7.28763366730485e-06	1.091847289271e-07	0.998276954838919	3.00358033736988e-08	0.00066457074633728	0.0010510475605436	UZBEKISTAN0	Karshi
UZBEKISTAN	591286	3	2.1409059870363e-05	2.8056813478145e-06	0.997432035772196	4.6872226254321e-09	2.11078238212644e-05	0.0025226369755421	UZBEKISTAN1	Bukhara
UZBEKISTAN	591287	3	0.0160212490369706	1.3306452136307e-06	0.983900174052282	4.97037489657184e-07	1.16205440946751e-06	7.55871736344e-05	UZBEKISTAN1	Bukhara
UZBEKISTAN	591288	3	4.64536774986286e-05	2.307446233021e-07	0.999952617339615	4.449311593422e-10	1.7290193287775e-07	5.248913995e-07	UZBEKISTAN1	Bukhara
UZBEKISTAN	591289	2	0.000961560887039731	0.985171950447172	0.00267837026108875	1.3559049857036e-06	0.000202434640842233	0.0109843278588712	UZBEKISTAN1	Bukhara
UZBEKISTAN	591290	3	1.28703030489731e-05	3.5603787381014e-06	0.999955406882021	1.2783293193106e-09	1.65839432675603e-05	1.15772145954e-05	UZBEKISTAN1	Bukhara
UZBEKISTAN	591291	3	2.79726878935006e-05	3.862008495795e-07	0.999965088650951	7.1144082092827e-09	2.7020312174294e-06	3.8433146798e-06	UZBEKISTAN1	Bukhara
UZBEKISTAN	591292	3	0.000771391244904144	1.14559836197634e-05	0.998880334298655	2.59099646188946e-08	2.97340652730494e-05	0.0003070584975838	UZBEKISTAN1	Bukhara
UZBEKISTAN	591293	3	0.000727442793124768	8.11375735890048e-05	0.998773498460087	1.08597753637934e-07	0.000416973813846384	8.387615998e-07	UZBEKISTAN1	Bukhara
UZBEKISTAN	591295	3	0.00523788220928704	3.6918709829064e-06	0.994711860513255	7.813107181171e-10	6.6892349245816e-07	4.58957016716e-05	UZBEKISTAN1	Bukhara
UZBEKISTAN	591297	6	0.156767753196411	4.8939466730516e-06	0.00350673057542779	1.2591806039268e-09	8.73347587931185e-06	0.839711887546428	UZBEKISTAN1	Bukhara
UZBEKISTAN	591298	3	2.04253664288293e-07	0.00221840679200562	0.985411930477749	3.92235750152759e-06	0.0102439101311896	0.0021216259878898	UZBEKISTAN1	Bukhara
UZBEKISTAN	591299	6	0.0278456977259609	1.20012107550275e-05	0.0138304135274588	1.5207183405022e-09	4.95344092750767e-05	0.958262351605832	UZBEKISTAN1	Bukhara
UZBEKISTAN	591300	3	4.75550711894321e-05	1.0685464320679e-06	0.999698561598613	1.6530531985395e-09	0.000248123946736694	4.6891839755e-06	UZBEKISTAN1	Bukhara
UZBEKISTAN	591303	4	5.213063889115e-11	0.000301788289565822	0.000117541732166932	0.998621170858013	0.000948612561692802	1.08865064307e-05	UZBEKISTAN1	Bukhara
UZBEKISTAN	591304	4	4.155308535153e-10	6.5204647158206e-06	4.019027967299e-07	0.99961433762927	0.000378696737607046	4.28500795e-08	UZBEKISTAN1	Bukhara
UZBEKISTAN	591305	3	0.00255971385484769	0.000932814347037077	0.995743153926304	7.7767728777638e-09	0.000762774048624347	1.5360464137e-06	UZBEKISTAN1	Bukhara
UZBEKISTAN	591307	3	0.00022259504711665	7.714399783122e-07	0.999768570974499	6.5488177975458e-09	4.43570651687942e-06	3.6202830711e-06	UZBEKISTAN1	Bukhara
UZBEKISTAN	591308	3	0.000339648236584939	0.000745108946132	0.998876537613622	4.515233491563e-08	1.3953787912234e-05	2.47062634143e-05	UZBEKISTAN1	Bukhara
UZBEKISTAN	591310	1	0.999820151055395	1.0146728202211e-06	0.00012787336014786	5.304349834823e-10	4.4982300883e-10	5.09599313784e-05	UZBEKISTAN1	Bukhara
UZBEKISTAN	591311	2	0.00950281926182199	0.880890220413111	0.102601051910266	0.00496960697294373	0.000216285372958933	0.0018200160688989	UZBEKISTAN1	Bukhara
UZBEKISTAN	591312	1	0.975910919310278	2.98831041097e-08	0.0159351255955676	1.6316528232797e-09	2.94002700070529e-06	0.0081509835523966	UZBEKISTAN1	Bukhara
UZBEKISTAN	591314	3	1.11838307875477e-05	2.27842766910593e-05	0.997534779740152	2.98462703760175e-08	0.0024263867397411	4.835566358e-06	UZBEKISTAN1	Bukhara
UZBEKISTAN	591316	4	2.710556508681e-11	3.00439261682e-08	3.467164169e-10	0.999999576897808	2.7105042479e-09	3.899739389e-07	UZBEKISTAN1	Bukhara
UZBEKISTAN	591317	5	8.46867908762054e-07	1.63931114895071e-05	0.0404201207065812	2.22551812641372e-05	0.958641455130637	0.000898929002119	UZBEKISTAN1	Bukhara
ARMENIA	591319	5	3.55187872848971e-08	0.000746870546525996	0.0435130107648594	8.57138796917513e-06	0.955726563471833	4.9483100256e-06	ARMENIA0	Chambarak
ARMENIA	591320	2	9.57204825399878e-06	0.995557230066352	0.00277616997722918	7.29006985119744e-06	0.0015883199866586	6.14178516553e-05	ARMENIA0	Chambarak
ARMENIA	591321	6	0.00489122668708771	0.000822513260404932	0.0396714173750298	6.61735753623532e-06	0.000174206093581678	0.95443401922636	ARMENIA0	Chambarak
ARMENIA	591322	2	2.32517098579904e-07	0.593233327242083	0.00022097270356983	7.39694254019918e-06	0.406532008317843	6.0622768658e-06	ARMENIA0	Chambarak
ARMENIA	591323	2	8.44666248431638e-05	0.586187812147261	0.00315781215024337	0.000372977506380338	0.381389045640117	0.0288078859311552	ARMENIA0	Chambarak
ARMENIA	591325	2	2.93948587907795e-06	0.997547503428286	9.2589153471664e-05	0.000211253204823465	0.0011850877915481	0.0009606269359912	ARMENIA0	Chambarak
ARMENIA	591327	5	2.80506907007637e-07	0.00111409628698279	0.000411740296145134	2.50036535753237e-05	0.998343034137204	0.0001058451191859	ARMENIA0	Chambarak
ARMENIA	591328	2	3.05344099663803e-08	0.95272577952326	6.457108359899e-06	1.08612309850919e-06	0.0458536052976979	0.0014130414131732	ARMENIA0	Chambarak
ARMENIA	591329	4	2.59366013053863e-08	0.206896000603753	6.40001858637546e-05	0.792077156987958	3.28841148567641e-05	0.0009299321709668	ARMENIA0	Chambarak
ARMENIA	591333	4	9.252511451484e-11	5.6822591789e-09	5.6526029e-11	0.999999537826844	1.56384134019e-08	4.407034328e-07	ARMENIA0	Chambarak
ARMENIA	591334	4	1.895255381e-14	5.30746610841348e-05	2.174174e-11	0.999945084559717	1.7708024212529e-06	6.99550169e-08	ARMENIA0	Chambarak
ARMENIA	591335	2	4.5925239153658e-10	0.999919009371115	8.230791777842e-07	6.95839861119013e-06	1.10472819120807e-05	6.2161409932e-05	ARMENIA0	Chambarak
ARMENIA	591336	5	4.82506056058984e-09	1.60966801548401e-05	0.00261643420840437	1.56397310482511e-05	0.997337858700938	1.39658543938e-05	ARMENIA0	Chambarak
ARMENIA	591337	4	3.46135254187501e-09	0.00162363697038536	6.7812047166778e-06	0.98468607675523	0.0136833199342765	1.816740396e-07	ARMENIA0	Chambarak
ARMENIA	591413	2	4.0907050767964e-05	0.999851221437357	3.69615485173964e-05	9.69031212089e-10	7.99512401527819e-06	6.29138703106e-05	ARMENIA0	Chambarak
UZBEKISTAN	591415	1	0.999741566974207	1.3954317628021e-06	2.81213318044096e-05	2.947674701462e-10	1.47478749115e-09	0.0002289144926703	UZBEKISTAN0	Karshi
UZBEKISTAN	591418	3	5.87790368629877e-07	5.6587183517361e-06	0.579977473054279	1.69050082476046e-08	0.420016195949507	6.75824849e-08	UZBEKISTAN1	Bukhara
UZBEKISTAN	591419	3	2.84978242087059e-05	7.471501747119e-06	0.999953329091244	6.41387777284979e-07	8.64036574498658e-06	1.4198292781e-06	UZBEKISTAN1	Bukhara
GEORGIA	591421	4	4.8741912e-16	5.98228300571e-07	4.040461e-13	0.99999930712412	9.364093593174e-08	1.0062395e-09	GEORGIA0	Imereti
GEORGIA	591422	4	1.759454211026e-11	0.000385221130124556	1.2419683433883e-05	0.637822614379049	0.360124972197119	0.001654772592679	GEORGIA0	Imereti
GEORGIA	591423	4	1.3350675451e-13	4.23466980510611e-05	6.8136570742e-08	0.995894216127876	0.00406335945085524	9.5865129e-09	GEORGIA0	Imereti
GEORGIA	591429	5	7.92747346129612e-08	4.371573421507e-06	0.000155894049703116	0.000570921383377001	0.999259968651406	8.7650673582e-06	GEORGIA0	Imereti
GEORGIA	591430	5	2.81315411878369e-08	0.00324649698979971	0.000152823432034187	0.00238216960747326	0.994216336796545	2.1450426064e-06	GEORGIA0	Imereti
GEORGIA	591431	4	1.0846950403e-13	1.05051559096316e-05	6.81491822e-10	0.999974160717629	1.4199599420055e-07	1.51914488663e-05	GEORGIA0	Imereti
GEORGIA	591433	2	1.742148697867e-05	0.87808326520164	0.000243606335697264	0.1091481397396	0.00372199447918707	0.0087855727568968	GEORGIA0	Imereti
GEORGIA	591434	2	9.77591301858278e-07	0.999188432148297	7.8675780896082e-06	8.78014868276109e-05	8.13936022349468e-06	0.0007067818352608	GEORGIA0	Imereti
GEORGIA	591435	6	3.45803128973566e-05	0.000307168881231627	0.00436279073375787	1.26943917291349e-06	0.000319106359979875	0.99497508427296	GEORGIA0	Imereti
GEORGIA	591436	4	1.367715e-17	1.0285866664878e-06	6.9500522e-12	0.999986344789763	1.2624286005843e-05	2.330615e-09	GEORGIA0	Imereti
GEORGIA	591437	2	3.92911750835e-11	0.997520679964326	4.1644156196e-09	0.0023403468491001	0.000138755583490234	2.133993761e-07	GEORGIA0	Imereti
GEORGIA	591438	2	5.9460540254218e-10	0.993931117254637	1.027681991051e-07	0.00605550167448657	8.98717816741588e-06	4.2905299048e-06	GEORGIA0	Imereti
GEORGIA	591439	4	6.44930391365e-12	1.5586736867738e-06	1.458815217728e-07	0.993064164773555	0.006934097157308	3.35074795e-08	GEORGIA0	Imereti
GEORGIA	591440	5	1.97812165675273e-07	0.000405568690426129	0.0194081551376497	3.44620530454913e-06	0.977752936591451	0.002429695563003	GEORGIA0	Imereti
GEORGIA	591442	2	9.12888905346489e-08	0.99789848019351	0.00129350212926967	6.44720428608519e-06	0.000794054006080942	7.4251779622e-06	GEORGIA0	Imereti
GEORGIA	591443	5	2.668764690374e-11	8.4552566014261e-06	0.0001306771564014	0.000678903421079472	0.999181808141157	1.559980728e-07	GEORGIA0	Imereti
GEORGIA	591444	5	6.00393644610585e-09	0.000100657855546198	1.61592418644872e-05	0.00960631628365745	0.989988192322951	0.0002886682920443	GEORGIA0	Imereti
